x value,receive time,header.stamp,topic,value
-4.2849780290667185,1730340949.294142703,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340949.395119059,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340949.496278769,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340949.593637342,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340949.696051187,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340949.793073927,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340949.892907866,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340949.992885255,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340950.092829829,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.307698238536028,1730340950.199142176,,/base_pose_ground_truth.pose.pose.position.y,6.055543902864101
-4.330418448005337,1730340950.299745775,,/base_pose_ground_truth.pose.pose.position.y,6.1529286659519205
-4.330418448005337,1730340950.392869563,,/base_pose_ground_truth.pose.pose.position.y,6.1529286659519205
-4.330418448005337,1730340950.495709068,,/base_pose_ground_truth.pose.pose.position.y,6.1529286659519205
-4.330418448005337,1730340950.595277500,,/base_pose_ground_truth.pose.pose.position.y,6.1529286659519205
-4.353138657474646,1730340950.695692374,,/base_pose_ground_truth.pose.pose.position.y,6.25031342903974
-4.375858866943955,1730340950.793929032,,/base_pose_ground_truth.pose.pose.position.y,6.3476981921275595
-4.398579076413264,1730340950.892788424,,/base_pose_ground_truth.pose.pose.position.y,6.445082955215379
-4.421299285882573,1730340950.993496520,,/base_pose_ground_truth.pose.pose.position.y,6.5424677183031985
-4.444019495351882,1730340951.092775207,,/base_pose_ground_truth.pose.pose.position.y,6.639852481391018
-4.466739704821191,1730340951.193991340,,/base_pose_ground_truth.pose.pose.position.y,6.7372372444788375
-4.4894599142905,1730340951.292807534,,/base_pose_ground_truth.pose.pose.position.y,6.834622007566657
-4.512180123759809,1730340951.396588453,,/base_pose_ground_truth.pose.pose.position.y,6.932006770654477
-4.5349003332291185,1730340951.493212979,,/base_pose_ground_truth.pose.pose.position.y,7.029391533742296
-4.5576205426984275,1730340951.592886765,,/base_pose_ground_truth.pose.pose.position.y,7.126776296830116
-4.580340752167737,1730340951.695951647,,/base_pose_ground_truth.pose.pose.position.y,7.224161059917935
-4.603060961637046,1730340951.795522020,,/base_pose_ground_truth.pose.pose.position.y,7.321545823005755
-4.625781171106355,1730340951.892765083,,/base_pose_ground_truth.pose.pose.position.y,7.418930586093574
-4.648501380575664,1730340951.995723618,,/base_pose_ground_truth.pose.pose.position.y,7.516315349181394
-4.671221590044973,1730340952.093405791,,/base_pose_ground_truth.pose.pose.position.y,7.613700112269213
-4.693941799514282,1730340952.192889182,,/base_pose_ground_truth.pose.pose.position.y,7.711084875357033
-4.716662008983591,1730340952.293574573,,/base_pose_ground_truth.pose.pose.position.y,7.808469638444852
-4.7393822184529,1730340952.392679430,,/base_pose_ground_truth.pose.pose.position.y,7.905854401532672
-4.762102427922209,1730340952.492759329,,/base_pose_ground_truth.pose.pose.position.y,8.003239164620492
-4.784822637391518,1730340952.593016986,,/base_pose_ground_truth.pose.pose.position.y,8.100623927708313
-4.8075428468608274,1730340952.792932404,,/base_pose_ground_truth.pose.pose.position.y,8.198008690796133
